id,sensorId,observationDate,julianDateUTC,verticalPosition,significantWaveHeight,dominantWavePeriod,averageWavePeriod,meanWaveDirection,swellHeight,swellPeriod,swellDirection,windWaveHeight,windWavePeriod,windWaveDirection,frequencyBands,qualityFlag,maxWaveHeight,maxWavePeriod,max10thPercentileHeight
390696,2366,2023-05-16 21:20:00.000,2023136.388888,0.25,0.286,9.89,9.89,345.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.441,11.40,0.363
390699,2366,2023-05-16 21:50:00.000,2023136.409722,0.25,0.335,9.65,10.24,205.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.518,11.97,0.425
390704,2366,2023-05-16 22:20:00.000,2023136.430555,0.25,0.322,11.33,9.98,0.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.491,11.40,0.410
390707,2366,2023-05-16 22:50:00.000,2023136.451388,0.25,0.366,10.61,9.81,174.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.561,11.40,0.465
390712,2366,2023-05-16 23:20:00.000,2023136.472222,0.25,0.321,10.15,9.57,75.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.495,11.40,0.409
390715,2366,2023-05-16 23:50:00.000,2023136.493055,0.25,0.287,9.89,9.57,213.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.443,10.26,0.365
390720,2366,2023-05-17 00:20:00.000,2023136.513888,0.25,0.376,9.89,10.24,148.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.581,11.97,0.479
390723,2366,2023-05-17 00:50:00.000,2023136.534722,0.25,0.328,11.45,3.87,284.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.499,9.12,0.417
390728,2366,2023-05-17 01:20:00.000,2023136.555555,0.25,0.361,10.61,9.98,58.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.554,10.83,0.459
390731,2366,2023-05-17 01:50:00.000,2023136.576388,0.25,0.332,11.01,10.33,102.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.506,11.97,0.422
390739,2366,2023-05-17 02:50:00.000,2023136.618055,0.25,0.396,9.41,10.33,323.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.615,11.40,0.504
390744,2366,2023-05-17 03:20:00.000,2023136.638888,0.25,0.382,11.12,9.73,82.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.582,12.54,0.485
390747,2366,2023-05-17 03:50:00.000,2023136.659722,0.25,0.333,10.52,9.98,85.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.511,11.40,0.423
390752,2366,2023-05-17 04:20:00.000,2023136.680555,0.25,0.313,10.33,10.15,266.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.482,10.26,0.398
390755,2366,2023-05-17 04:50:00.000,2023136.701388,0.25,0.347,11.23,9.98,21.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.528,10.83,0.441
390760,2366,2023-05-17 05:20:00.000,2023136.722222,0.25,0.364,11.67,10.24,205.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.552,10.83,0.463
390768,2366,2023-05-17 06:20:00.000,2023136.763888,0.25,0.287,10.33,10.15,8.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.440,10.26,0.364
390771,2366,2023-05-17 06:50:00.000,2023136.784722,0.25,0.331,11.33,2.41,121.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.505,7.98,0.421
390776,2366,2023-05-17 07:20:00.000,2023136.805555,0.25,0.350,10.24,10.42,345.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.539,13.11,0.445
390779,2366,2023-05-17 07:50:00.000,2023136.826388,0.25,0.320,10.52,10.24,350.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.491,12.54,0.407
390784,2366,2023-05-17 08:20:00.000,2023136.847222,0.25,0.390,10.33,10.42,6.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.600,11.97,0.496
390787,2366,2023-05-17 08:50:00.000,2023136.868055,0.25,0.387,10.61,11.01,4.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.593,13.11,0.492
390791,2366,2023-05-17 09:20:00.000,2023136.888888,0.25,0.393,11.01,10.06,331.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.600,12.54,0.499
390794,2366,2023-05-17 09:50:00.000,2023136.909722,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
390736,2366,2023-05-17 02:20:00.000,2023136.597222,0.25,0.341,10.91,9.89,341.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.522,10.83,0.434
390763,2366,2023-05-17 05:50:00.000,2023136.743055,0.25,0.291,10.81,2.38,236.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.446,10.83,0.370
390807,2366,2023-05-17 10:50:00.000,2023136.951388,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
390808,2366,2023-05-17 11:20:00.000,2023136.972222,0.25,0.370,10.71,10.24,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.567,11.97,0.471
390809,2366,2023-05-17 11:50:00.000,2023136.993055,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
390810,2366,2023-05-17 12:20:00.000,2023137.013888,0.25,0.324,11.23,10.42,290.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.494,13.68,0.412
390811,2366,2023-05-17 12:50:00.000,2023137.034722,0.25,0.292,9.49,9.41,59.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.453,10.26,0.371
390813,2366,2023-05-17 13:20:00.000,2023137.055555,0.25,0.368,11.12,10.81,308.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.562,12.54,0.468
390817,2366,2023-05-17 14:20:00.000,2023137.097222,0.25,0.354,10.24,9.89,267.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.545,10.83,0.451
390822,2366,2023-05-17 14:50:00.000,2023137.118055,0.25,0.356,10.42,10.24,349.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.546,10.83,0.452
437477,2366,2023-12-12 14:50:00.000,2023346.118055,0.25,0.950,4.78,5.08,320.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.575,6.84,1.207
437482,2366,2023-12-12 15:20:00.000,2023346.138888,0.25,0.970,4.77,5.01,328.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.609,9.69,1.233
437484,2366,2023-12-12 15:50:00.000,2023346.159722,0.25,0.986,4.93,5.12,320.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.631,9.12,1.254
437489,2366,2023-12-12 16:20:00.000,2023346.180555,0.25,0.951,4.91,4.46,304.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.574,8.55,1.210
437491,2366,2023-12-12 16:50:00.000,2023346.201388,0.25,0.988,5.19,4.88,319.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.625,7.98,1.256
437496,2366,2023-12-12 17:20:00.000,2023346.222222,0.25,0.996,5.61,4.44,307.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.626,7.41,1.266
437498,2366,2023-12-12 17:50:00.000,2023346.243055,0.25,1.075,5.53,5.17,321.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.759,8.55,1.367
437410,2366,2023-12-12 05:50:00.000,2023345.743055,0.25,0.867,4.14,4.20,308.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.457,9.12,1.103
437416,2366,2023-12-12 06:20:00.000,2023345.763888,0.25,0.986,9.34,9.27,3.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.533,10.83,1.254
437418,2366,2023-12-12 06:50:00.000,2023345.784722,0.25,0.846,4.60,4.20,306.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.407,9.12,1.075
437433,2366,2023-12-12 07:50:00.000,2023345.826388,0.25,0.805,4.80,4.65,323.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.335,7.41,1.024
437434,2366,2023-12-12 08:20:00.000,2023345.847222,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
437435,2366,2023-12-12 08:50:00.000,2023345.868055,0.25,0.792,9.27,4.49,317.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.231,8.55,1.006
437442,2366,2023-12-12 09:50:00.000,2023345.909722,0.25,0.748,9.81,4.15,309.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.156,7.98,0.951
437447,2366,2023-12-12 10:20:00.000,2023345.930555,0.25,0.821,8.52,4.69,321.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.288,8.55,1.044
437454,2366,2023-12-12 11:20:00.000,2023345.972222,0.25,0.909,9.27,4.49,319.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.413,9.69,1.155
437463,2366,2023-12-12 12:50:00.000,2023346.034722,0.25,0.911,4.65,4.95,312.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.514,9.12,1.158
437468,2366,2023-12-12 13:20:00.000,2023346.055555,0.25,0.861,4.84,4.58,313.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.426,9.12,1.095
437470,2366,2023-12-12 13:50:00.000,2023346.076388,0.25,0.937,5.08,4.82,308.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.545,7.41,1.191
437475,2366,2023-12-12 14:20:00.000,2023346.097222,0.25,0.959,4.93,5.21,306.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.586,9.12,1.219
437503,2366,2023-12-12 18:20:00.000,2023346.263888,0.25,1.183,4.77,4.65,316.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.962,9.12,1.504
437505,2366,2023-12-12 18:50:00.000,2023346.284722,0.25,1.250,5.31,5.69,317.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.053,8.55,1.590
437510,2366,2023-12-12 19:20:00.000,2023346.305555,0.25,1.276,5.48,5.53,334.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.089,7.41,1.622
437512,2366,2023-12-12 19:50:00.000,2023346.326388,0.25,1.276,5.61,5.51,309.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.085,7.41,1.623
437517,2366,2023-12-12 20:20:00.000,2023346.347222,0.25,1.160,5.56,5.56,313.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.897,7.41,1.475
437519,2366,2023-12-12 20:50:00.000,2023346.368055,0.25,1.225,5.67,5.36,309.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.000,9.12,1.558
438440,2366,2023-12-18 01:20:00.000,2023351.555555,0.25,0.795,4.73,4.95,350.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.319,10.26,1.011
438447,2366,2023-12-18 02:20:00.000,2023351.597222,0.25,0.755,5.12,5.08,325.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.243,10.83,0.959
438454,2366,2023-12-18 03:20:00.000,2023351.638888,0.25,0.623,5.10,5.03,313.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.026,7.41,0.792
438475,2366,2023-12-18 06:20:00.000,2023351.763888,0.25,0.523,5.03,4.75,262.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.863,10.83,0.665
438514,2366,2023-12-18 11:50:00.000,2023351.993055,0.25,0.402,4.82,4.54,351.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.666,7.41,0.511
439089,2366,2023-12-22 00:20:00.000,2023355.513888,0.25,1.041,8.05,8.05,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.642,14.25,1.324
439091,2366,2023-12-22 00:50:00.000,2023355.534722,0.25,0.845,8.40,8.40,15.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.328,10.83,1.075
439096,2366,2023-12-22 01:20:00.000,2023355.555555,0.25,1.051,8.16,8.28,15.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.656,11.40,1.337
439098,2366,2023-12-22 01:50:00.000,2023355.576388,0.25,0.990,8.71,8.78,44.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.549,10.83,1.258
439104,2366,2023-12-22 02:20:00.000,2023355.597222,0.25,0.926,8.05,8.16,59.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.460,11.40,1.177
439106,2366,2023-12-22 02:50:00.000,2023355.618055,0.25,1.088,7.53,8.05,53.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.728,13.11,1.383
439110,2366,2023-12-22 03:20:00.000,2023355.638888,0.25,0.944,8.16,8.28,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.488,10.83,1.201
439112,2366,2023-12-22 03:50:00.000,2023355.659722,0.25,0.991,8.65,8.34,37.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.552,11.97,1.260
438529,2366,2023-12-18 13:50:00.000,2023352.076388,0.25,0.557,8.28,4.46,20.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.876,12.54,0.708
438538,2366,2023-12-18 14:50:00.000,2023352.118055,0.25,0.507,9.49,8.91,93.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.787,10.83,0.645
438542,2366,2023-12-18 15:20:00.000,2023352.138888,0.25,0.521,4.25,9.49,328.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.873,11.97,0.663
438716,2366,2023-12-19 20:20:00.000,2023353.347222,0.25,0.394,6.83,6.87,40.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.632,10.26,0.501
438720,2366,2023-12-19 20:50:00.000,2023353.368055,0.25,0.587,11.45,10.61,14.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.893,12.54,0.746
438724,2366,2023-12-19 21:20:00.000,2023353.388888,0.25,0.574,11.23,8.65,58.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.875,11.40,0.730
438726,2366,2023-12-19 21:50:00.000,2023353.409722,0.25,0.635,11.67,10.81,28.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.964,13.11,0.807
438731,2366,2023-12-19 22:20:00.000,2023353.430555,0.25,0.640,11.45,9.98,46.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.973,14.25,0.814
438733,2366,2023-12-19 22:50:00.000,2023353.451388,0.25,0.618,11.01,10.42,33.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.944,11.97,0.786
438738,2366,2023-12-19 23:20:00.000,2023353.472222,0.25,0.612,10.91,10.52,74.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.936,14.82,0.778
438740,2366,2023-12-19 23:50:00.000,2023353.493055,0.25,0.643,8.84,11.12,12.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.005,13.68,0.818
386517,2366,2023-04-27 18:20:00.000,2023117.263888,0.25,0.334,11.12,11.91,301.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.509,12.54,0.424
386520,2366,2023-04-27 18:50:00.000,2023117.284722,0.25,0.330,10.42,11.12,342.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.506,10.26,0.419
386523,2366,2023-04-27 19:20:00.000,2023117.305555,0.25,0.307,12.83,2.32,309.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.461,10.26,0.390
386529,2366,2023-04-27 20:20:00.000,2023117.347222,0.25,0.331,12.04,11.23,167.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.501,9.12,0.421
386532,2366,2023-04-27 20:50:00.000,2023117.368055,0.25,0.325,12.69,2.31,159.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.489,9.69,0.413
386535,2366,2023-04-27 21:20:00.000,2023117.388888,0.25,0.298,12.69,5.64,328.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.449,9.12,0.379
386541,2366,2023-04-27 22:20:00.000,2023117.430555,0.25,0.285,4.71,2.60,141.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.473,6.84,0.362
386547,2366,2023-04-27 23:20:00.000,2023117.472222,0.25,0.305,2.65,2.88,134.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.532,6.84,0.387
386550,2366,2023-04-27 23:50:00.000,2023117.493055,0.25,0.300,2.83,2.60,158.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.521,8.55,0.382
386556,2366,2023-04-28 00:50:00.000,2023117.534722,0.25,0.314,2.29,2.62,140.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.555,6.84,0.399
386559,2366,2023-04-28 01:20:00.000,2023117.555555,0.25,0.304,2.44,2.59,150.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.534,7.41,0.387
386562,2366,2023-04-28 01:50:00.000,2023117.576388,0.25,0.310,2.61,2.60,128.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.542,6.84,0.394
386526,2366,2023-04-27 19:50:00.000,2023117.326388,0.25,0.305,12.42,6.38,215.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.460,9.12,0.388
386538,2366,2023-04-27 21:50:00.000,2023117.409722,0.25,0.283,5.28,2.49,134.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.466,7.41,0.360
386544,2366,2023-04-27 22:50:00.000,2023117.451388,0.25,0.295,11.01,5.67,255.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.451,7.41,0.376
386553,2366,2023-04-28 00:20:00.000,2023117.513888,0.25,0.293,2.62,2.55,144.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.512,6.84,0.373
386641,2366,2023-04-28 04:50:00.000,2023117.701388,0.25,0.340,2.64,2.73,154.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.594,6.27,0.432
386671,2366,2023-04-28 07:50:00.000,2023117.826388,0.25,0.361,2.61,2.64,134.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.631,5.70,0.459
386677,2366,2023-04-28 08:20:00.000,2023117.847222,0.25,0.326,2.45,2.50,161.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.572,5.70,0.414
386718,2366,2023-04-28 13:20:00.000,2023118.055555,0.25,0.215,11.33,10.33,291.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.327,11.97,0.273
386758,2366,2023-04-28 18:20:00.000,2023118.263888,0.25,0.267,2.64,2.50,176.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.466,7.98,0.340
386785,2366,2023-04-28 21:50:00.000,2023118.409722,0.25,0.312,2.47,2.42,155.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.548,7.98,0.397
386793,2366,2023-04-28 22:50:00.000,2023118.451388,0.25,0.275,2.49,2.44,155.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.482,6.27,0.349
386865,2366,2023-04-29 07:50:00.000,2023118.826388,0.25,0.435,4.82,5.08,33.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.721,7.98,0.553
382999,2366,2023-04-12 21:50:00.000,2023102.409722,0.25,1.172,5.99,6.41,13.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.902,9.12,1.489
383004,2366,2023-04-12 22:20:00.000,2023102.430555,0.25,1.137,6.87,6.60,13.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.822,8.55,1.446
383007,2366,2023-04-12 22:50:00.000,2023102.451388,0.25,1.092,6.52,6.28,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.759,8.55,1.389
383012,2366,2023-04-12 23:20:00.000,2023102.472222,0.25,1.063,5.59,6.60,57.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.737,8.55,1.351
383047,2366,2023-04-13 03:50:00.000,2023102.659722,0.25,1.056,6.56,6.83,358.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.700,8.55,1.343
383068,2366,2023-04-13 06:20:00.000,2023102.763888,0.25,0.984,6.28,6.75,321.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.591,8.55,1.251
383071,2366,2023-04-13 06:50:00.000,2023102.784722,0.25,1.075,6.67,6.63,343.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.727,10.26,1.367
383076,2366,2023-04-13 07:20:00.000,2023102.805555,0.25,1.061,6.02,6.49,334.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.722,9.69,1.349
383079,2366,2023-04-13 07:50:00.000,2023102.826388,0.25,1.027,6.21,6.60,317.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.662,9.12,1.306
383084,2366,2023-04-13 08:20:00.000,2023102.847222,0.25,1.036,6.45,6.41,335.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.670,10.26,1.317
383087,2366,2023-04-13 08:50:00.000,2023102.868055,0.25,0.974,6.24,6.11,340.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.575,7.98,1.238
383036,2366,2023-04-13 02:20:00.000,2023102.597222,0.25,1.053,6.56,6.71,346.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.694,9.12,1.338
383052,2366,2023-04-13 04:20:00.000,2023102.680555,0.25,1.084,6.71,6.18,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.741,10.26,1.378
383144,2366,2023-04-13 09:20:00.000,2023102.888888,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
383145,2366,2023-04-13 09:50:00.000,2023102.909722,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
383154,2366,2023-04-13 10:50:00.000,2023102.951388,0.25,0.898,5.81,6.28,327.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.462,10.26,1.141
383163,2366,2023-04-13 11:20:00.000,2023102.972222,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
383164,2366,2023-04-13 11:50:00.000,2023102.993055,0.25,0.817,5.99,6.24,340.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.326,9.69,1.038
383174,2366,2023-04-13 12:50:00.000,2023103.034722,0.25,0.747,6.24,6.45,287.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.208,10.26,0.950
383170,2366,2023-04-13 12:20:00.000,2023103.013888,0.25,0.854,6.52,6.38,333.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.375,9.69,1.086
383364,2366,2023-04-14 12:20:00.000,2023104.013888,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
383368,2366,2023-04-14 12:50:00.000,2023104.034722,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
383398,2366,2023-04-14 15:50:00.000,2023104.159722,0.25,0.741,7.25,6.63,315.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.182,7.98,0.942
383484,2366,2023-04-15 00:20:00.000,2023104.513888,0.25,0.591,6.79,7.12,345.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.948,7.98,0.751
383528,2366,2023-04-15 04:50:00.000,2023104.701388,0.25,0.551,8.11,7.44,151.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.869,10.26,0.701
383534,2366,2023-04-15 05:20:00.000,2023104.722222,0.25,0.538,7.94,5.01,66.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.849,8.55,0.684
390851,2366,2023-05-17 18:50:00.000,2023137.284722,0.25,0.368,11.12,10.24,18.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.561,12.54,0.467
390797,2366,2023-05-17 10:20:00.000,2023136.930555,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
390815,2366,2023-05-17 13:50:00.000,2023137.076388,0.25,0.321,9.81,9.12,359.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.497,10.83,0.409
390827,2366,2023-05-17 15:20:00.000,2023137.138888,0.25,0.376,10.91,10.15,291.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.575,11.40,0.479
390829,2366,2023-05-17 15:50:00.000,2023137.159722,0.25,0.358,10.61,10.24,76.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.549,13.11,0.455
390833,2366,2023-05-17 16:20:00.000,2023137.180555,0.25,0.327,11.12,10.42,62.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.499,10.83,0.416
390836,2366,2023-05-17 16:50:00.000,2023137.201388,0.25,0.388,9.81,10.06,86.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.600,11.40,0.493
390840,2366,2023-05-17 17:20:00.000,2023137.222222,0.25,0.360,10.91,10.15,280.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.550,11.40,0.457
390843,2366,2023-05-17 17:50:00.000,2023137.243055,0.25,0.395,11.23,10.61,55.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.602,11.97,0.502
390848,2366,2023-05-17 18:20:00.000,2023137.263888,0.25,0.342,9.41,9.98,49.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.531,10.83,0.435
390856,2366,2023-05-17 19:20:00.000,2023137.305555,0.25,0.396,10.71,10.81,29.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.606,12.54,0.503
390859,2366,2023-05-17 19:50:00.000,2023137.326388,0.25,0.352,11.01,9.98,358.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.537,13.11,0.447
390864,2366,2023-05-17 20:20:00.000,2023137.347222,0.25,0.319,9.19,10.42,354.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.497,11.40,0.406
391016,2366,2023-05-18 09:20:00.000,2023137.888888,0.25,0.298,8.71,2.48,327.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.466,8.55,0.379
391045,2366,2023-05-18 09:50:00.000,2023137.909722,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
391046,2366,2023-05-18 10:20:00.000,2023137.930555,0.25,0.000,0.00,0.00,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.000,0.00,0.000
427617,2366,2023-10-26 20:20:00.000,2023299.347222,0.25,0.869,5.78,5.87,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.416,7.98,1.105
427620,2366,2023-10-26 20:50:00.000,2023299.368055,0.25,0.852,5.99,5.84,6.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.383,8.55,1.083
427625,2366,2023-10-26 21:20:00.000,2023299.388888,0.25,0.900,5.67,5.78,8.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.469,7.41,1.145
