id,sensorId,observationDate,julianDateUTC,verticalPosition,significantWaveHeight,dominantWavePeriod,averageWavePeriod,meanWaveDirection,swellHeight,swellPeriod,swellDirection,windWaveHeight,windWavePeriod,windWaveDirection,frequencyBands,qualityFlag,maxWaveHeight,maxWavePeriod,max10thPercentileHeight
443623,3087,2024-01-17 18:47:31.000,2024017.282998,0.50,0.483,3.47,NULL,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.827,5.86,0.614
456515,3087,2024-04-24 15:26:17.000,2024115.143252,0.50,0.294,12.77,NULL,23.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.438,13.48,0.374
456516,3087,2024-04-24 15:56:17.000,2024115.164086,0.50,0.328,12.63,NULL,152.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.488,11.13,0.417
456517,3087,2024-04-24 16:26:17.000,2024115.184919,0.50,0.369,12.12,NULL,331.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.550,12.89,0.469
456518,3087,2024-04-24 16:56:17.000,2024115.205752,0.50,0.250,2.84,NULL,273.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.382,9.96,0.317
456519,3087,2024-04-24 17:26:17.000,2024115.226586,0.50,0.211,6.15,NULL,178.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.328,7.62,0.269
456520,3087,2024-04-24 17:56:17.000,2024115.247419,0.50,0.182,6.78,NULL,203.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.298,7.03,0.231
456521,3087,2024-04-24 18:26:17.000,2024115.268252,0.50,0.180,5.56,NULL,83.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.269,11.13,0.229
456522,3087,2024-04-24 18:56:17.000,2024115.289086,0.50,0.151,4.33,NULL,175.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.231,8.20,0.192
456523,3087,2024-04-24 19:26:17.000,2024115.309919,0.50,0.141,4.32,NULL,340.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.232,7.62,0.179
456524,3087,2024-04-24 19:56:17.000,2024115.330752,0.50,0.177,3.11,NULL,266.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.290,7.03,0.225
456525,3087,2024-04-24 20:26:17.000,2024115.351586,0.50,0.186,6.49,NULL,4.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.308,7.03,0.237
456526,3087,2024-04-24 20:56:17.000,2024115.372419,0.50,0.215,5.88,NULL,158.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.349,7.62,0.274
456527,3087,2024-04-24 21:26:17.000,2024115.393252,0.50,0.213,5.71,NULL,233.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.354,6.45,0.270
456528,3087,2024-04-24 21:56:17.000,2024115.414086,0.50,0.222,6.00,NULL,308.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.364,7.03,0.282
456529,3087,2024-04-24 22:26:17.000,2024115.434919,0.50,0.217,5.04,NULL,49.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.359,7.62,0.276
456530,3087,2024-04-24 22:56:17.000,2024115.455752,0.50,0.220,3.92,NULL,336.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.361,7.62,0.280
456531,3087,2024-04-24 23:26:17.000,2024115.476586,0.50,0.237,5.33,NULL,358.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.394,10.55,0.301
456532,3087,2024-04-24 23:56:17.000,2024115.497419,0.50,0.249,5.36,NULL,40.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.407,8.20,0.316
456533,3087,2024-04-25 00:26:17.000,2024115.518252,0.50,0.251,4.67,NULL,157.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.404,7.62,0.319
456534,3087,2024-04-25 00:56:17.000,2024115.539086,0.50,0.252,5.00,NULL,206.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.413,8.20,0.321
456535,3087,2024-04-25 01:26:17.000,2024115.559919,0.50,0.257,4.96,NULL,123.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.420,7.03,0.327
456536,3087,2024-04-25 01:56:17.000,2024115.580752,0.50,0.298,5.43,NULL,171.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.490,8.20,0.379
456537,3087,2024-04-25 02:26:17.000,2024115.601586,0.50,0.293,5.24,NULL,72.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.485,7.62,0.372
456538,3087,2024-04-25 02:56:17.000,2024115.622419,0.50,0.310,6.32,NULL,353.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.501,8.20,0.394
456539,3087,2024-04-25 03:26:17.000,2024115.643252,0.50,0.287,6.35,NULL,30.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.464,8.20,0.365
456540,3087,2024-04-25 03:56:17.000,2024115.664086,0.50,0.289,6.35,NULL,56.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.469,7.03,0.368
456541,3087,2024-04-25 04:26:17.000,2024115.684919,0.50,0.273,5.94,NULL,62.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.441,8.20,0.346
456542,3087,2024-04-25 04:56:17.000,2024115.705752,0.50,0.263,5.24,NULL,303.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.427,7.03,0.334
456543,3087,2024-04-25 05:26:17.000,2024115.726586,0.50,0.314,4.12,NULL,113.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.513,7.03,0.399
456544,3087,2024-04-25 05:56:17.000,2024115.747419,0.50,0.306,4.44,NULL,3.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.524,6.45,0.389
456545,3087,2024-04-25 06:26:17.000,2024115.768252,0.50,0.241,5.20,NULL,217.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.394,8.20,0.307
456546,3087,2024-04-25 06:56:17.000,2024115.789086,0.50,0.229,5.38,NULL,202.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.383,7.62,0.291
456547,3087,2024-04-25 07:26:17.000,2024115.809919,0.50,0.229,4.74,NULL,206.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.376,7.03,0.291
456548,3087,2024-04-25 07:56:17.000,2024115.830752,0.50,0.261,4.60,NULL,128.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.437,7.03,0.332
456549,3087,2024-04-25 08:26:17.000,2024115.851586,0.50,0.344,4.98,NULL,108.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.580,7.62,0.437
456550,3087,2024-04-25 08:56:17.000,2024115.872419,0.50,0.347,2.80,NULL,17.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.600,6.45,0.441
456551,3087,2024-04-25 09:26:17.000,2024115.893252,0.50,0.476,4.14,NULL,184.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.788,8.79,0.606
456552,3087,2024-04-25 09:56:17.000,2024115.914086,0.50,0.446,4.62,NULL,154.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.740,7.03,0.567
456553,3087,2024-04-25 10:26:18.000,2024115.934931,0.50,0.434,4.26,NULL,272.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.729,7.03,0.552
456554,3087,2024-04-25 10:56:17.000,2024115.955752,0.50,0.450,3.56,NULL,183.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.765,8.79,0.572
456555,3087,2024-04-25 11:26:17.000,2024115.976586,0.50,0.449,7.27,NULL,89.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.674,12.89,0.571
456556,3087,2024-04-25 11:56:17.000,2024115.997419,0.50,0.624,3.96,NULL,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.057,5.86,0.793
456557,3087,2024-04-25 12:26:17.000,2024116.018252,0.50,0.537,4.29,NULL,60.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.905,8.20,0.683
456558,3087,2024-04-25 12:56:17.000,2024116.039086,0.50,0.541,3.85,NULL,101.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.800,11.13,0.687
456559,3087,2024-04-25 13:26:17.000,2024116.059919,0.50,0.781,3.87,NULL,1.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.327,7.03,0.993
456560,3087,2024-04-25 13:56:17.000,2024116.080752,0.50,0.698,3.93,NULL,20.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.181,6.45,0.887
456561,3087,2024-04-25 14:26:17.000,2024116.101586,0.50,0.674,3.97,NULL,96.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.010,7.62,0.856
456562,3087,2024-04-25 14:56:18.000,2024116.122431,0.50,0.569,4.36,NULL,161.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.902,8.79,0.724
456563,3087,2024-04-25 15:26:18.000,2024116.143264,0.50,0.812,4.29,NULL,339.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.366,7.62,1.032
456564,3087,2024-04-25 15:56:17.000,2024116.164086,0.50,0.827,4.14,NULL,312.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.392,6.45,1.052
456565,3087,2024-04-25 16:26:17.000,2024116.184919,0.50,0.823,4.63,NULL,277.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.399,6.45,1.046
456566,3087,2024-04-25 16:56:18.000,2024116.205764,0.50,0.935,4.01,NULL,265.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.582,7.03,1.188
456567,3087,2024-04-25 17:26:31.000,2024116.226748,0.50,1.032,3.88,NULL,255.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.740,6.45,1.313
456568,3087,2024-04-25 17:56:17.000,2024116.247419,0.50,1.076,4.04,NULL,258.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.811,6.45,1.368
456569,3087,2024-04-25 18:26:17.000,2024116.268252,0.50,1.045,4.07,NULL,251.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.750,6.45,1.329
456570,3087,2024-04-25 18:56:17.000,2024116.289086,0.50,0.812,4.10,NULL,274.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.388,7.03,1.033
456571,3087,2024-04-25 19:26:17.000,2024116.309919,0.50,0.807,4.49,NULL,255.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.346,6.45,1.026
456572,3087,2024-04-25 19:56:17.000,2024116.330752,0.50,0.797,4.55,NULL,241.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.354,7.03,1.013
456573,3087,2024-04-25 20:26:17.000,2024116.351586,0.50,0.803,4.01,NULL,241.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.343,7.03,1.021
456574,3087,2024-04-25 20:56:17.000,2024116.372419,0.50,0.752,3.96,NULL,209.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.222,7.03,0.956
456575,3087,2024-04-25 21:26:17.000,2024116.393252,0.50,0.726,4.62,NULL,197.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.188,8.20,0.923
456576,3087,2024-04-25 21:56:17.000,2024116.414086,0.50,0.797,4.71,NULL,159.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.293,7.62,1.013
456577,3087,2024-04-25 22:26:17.000,2024116.434919,0.50,0.823,5.11,NULL,159.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.357,7.03,1.047
456578,3087,2024-04-25 22:56:17.000,2024116.455752,0.50,0.769,5.20,NULL,140.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.289,7.03,0.977
456579,3087,2024-04-25 23:26:17.000,2024116.476586,0.50,0.775,4.86,NULL,139.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.279,7.03,0.985
456580,3087,2024-04-25 23:56:17.000,2024116.497419,0.50,0.835,4.53,NULL,94.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.387,7.03,1.061
456581,3087,2024-04-26 00:26:17.000,2024116.518252,0.50,0.878,5.17,NULL,71.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.457,7.03,1.116
456582,3087,2024-04-26 00:56:18.000,2024116.539097,0.50,0.877,5.00,NULL,67.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.446,7.03,1.115
456583,3087,2024-04-26 01:26:17.000,2024116.559919,0.50,0.894,5.88,NULL,318.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.465,7.62,1.137
456584,3087,2024-04-26 01:56:18.000,2024116.580764,0.50,0.843,5.36,NULL,113.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.381,7.62,1.072
456585,3087,2024-04-26 02:26:17.000,2024116.601586,0.50,0.871,6.00,NULL,220.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.415,7.03,1.108
456586,3087,2024-04-26 02:56:17.000,2024116.622419,0.50,0.867,5.85,NULL,72.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.414,7.62,1.102
456587,3087,2024-04-26 03:26:17.000,2024116.643252,0.50,0.851,5.58,NULL,355.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.394,7.62,1.082
456588,3087,2024-04-26 03:56:18.000,2024116.664097,0.50,0.749,5.80,NULL,307.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.249,8.20,0.952
456589,3087,2024-04-26 04:26:17.000,2024116.684919,0.50,0.748,5.97,NULL,147.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.239,7.62,0.950
456590,3087,2024-04-26 04:56:17.000,2024116.705752,0.50,0.686,5.58,NULL,321.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.119,7.62,0.873
456591,3087,2024-04-26 05:26:17.000,2024116.726586,0.50,0.699,5.91,NULL,202.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.145,7.62,0.889
456592,3087,2024-04-26 05:56:17.000,2024116.747419,0.50,0.638,5.88,NULL,101.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.036,7.62,0.810
456593,3087,2024-04-26 06:26:17.000,2024116.768252,0.50,0.629,5.63,NULL,12.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.029,8.20,0.800
456594,3087,2024-04-26 06:56:26.000,2024116.789190,0.50,0.618,5.58,NULL,56.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.021,7.62,0.786
456595,3087,2024-04-26 07:26:18.000,2024116.809931,0.50,0.619,4.78,NULL,186.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.025,7.03,0.787
456596,3087,2024-04-26 07:56:17.000,2024116.830752,0.50,0.701,5.31,NULL,266.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.150,7.62,0.891
456597,3087,2024-04-26 08:26:17.000,2024116.851586,0.50,0.691,6.09,NULL,247.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.124,7.62,0.879
456599,3087,2024-04-26 08:56:17.000,2024116.872419,0.50,0.585,6.00,NULL,249.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.949,7.62,0.744
456601,3087,2024-04-26 09:26:17.000,2024116.893252,0.50,0.602,5.94,NULL,96.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.985,7.62,0.765
456604,3087,2024-04-26 09:56:17.000,2024116.914086,0.50,0.603,6.03,NULL,312.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.975,8.20,0.767
456609,3087,2024-04-26 10:56:17.000,2024116.955752,0.50,0.634,6.19,NULL,156.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.021,8.20,0.806
456615,3087,2024-04-26 11:56:17.000,2024116.997419,0.50,0.876,7.27,NULL,241.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.513,8.20,1.113
456616,3087,2024-04-26 12:26:17.000,2024117.018252,0.50,0.794,7.14,NULL,168.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.268,8.20,1.009
456618,3087,2024-04-26 12:56:17.000,2024117.039086,0.50,0.661,6.82,NULL,246.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.061,8.20,0.840
456621,3087,2024-04-26 13:26:17.000,2024117.059919,0.50,0.636,7.27,NULL,142.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.111,8.79,0.808
456784,3087,2024-04-27 21:56:17.000,2024118.414086,0.50,0.208,2.14,NULL,264.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.316,7.62,0.264
456834,3087,2024-04-28 07:56:18.000,2024118.830764,0.50,0.209,6.25,NULL,319.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.367,7.03,0.266
456916,3087,2024-04-29 00:26:17.000,2024119.518252,0.50,0.212,12.63,NULL,12.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.316,12.30,0.270
456606,3087,2024-04-26 10:26:17.000,2024116.934919,0.50,0.635,6.42,NULL,247.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.041,8.20,0.807
456611,3087,2024-04-26 11:26:17.000,2024116.976586,0.50,0.713,6.35,NULL,111.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.151,7.62,0.907
456624,3087,2024-04-26 13:56:17.000,2024117.080752,0.50,0.581,7.06,NULL,357.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.932,8.20,0.738
456629,3087,2024-04-26 14:56:17.000,2024117.122419,0.50,0.536,7.41,NULL,85.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.849,8.79,0.681
456631,3087,2024-04-26 15:26:18.000,2024117.143264,0.50,0.590,7.55,NULL,15.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.938,8.79,0.750
456634,3087,2024-04-26 15:56:18.000,2024117.164097,0.50,0.487,7.23,NULL,97.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.777,8.79,0.619
456636,3087,2024-04-26 16:26:17.000,2024117.184919,0.50,0.505,6.90,NULL,149.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.807,8.20,0.642
456658,3087,2024-04-26 16:56:17.000,2024117.205752,0.50,0.462,7.14,NULL,333.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.740,8.20,0.587
456659,3087,2024-04-26 17:26:17.000,2024117.226586,0.50,0.411,6.98,NULL,233.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.662,9.38,0.523
456660,3087,2024-04-26 17:56:17.000,2024117.247419,0.50,0.394,7.27,NULL,283.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.628,8.79,0.502
456661,3087,2024-04-26 18:26:17.000,2024117.268252,0.50,0.536,6.86,NULL,96.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.858,8.20,0.681
456662,3087,2024-04-26 18:56:17.000,2024117.289086,0.50,0.590,3.07,NULL,184.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.009,8.20,0.750
456663,3087,2024-04-26 19:26:17.000,2024117.309919,0.50,0.391,7.23,NULL,110.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.623,7.62,0.497
456664,3087,2024-04-26 19:56:17.000,2024117.330752,0.50,0.432,7.19,NULL,21.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.691,9.38,0.549
456665,3087,2024-04-26 20:26:20.000,2024117.351620,0.50,0.463,6.67,NULL,148.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.748,8.20,0.588
456666,3087,2024-04-26 20:56:17.000,2024117.372419,0.50,0.424,2.89,NULL,134.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.678,8.20,0.539
456667,3087,2024-04-26 21:26:17.000,2024117.393252,0.50,0.394,7.14,NULL,207.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.632,8.20,0.501
456668,3087,2024-04-26 21:56:17.000,2024117.414086,0.50,0.348,6.94,NULL,219.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.556,8.20,0.443
456669,3087,2024-04-26 22:26:17.000,2024117.434919,0.50,0.360,6.94,NULL,108.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.575,7.62,0.457
456676,3087,2024-04-27 00:26:17.000,2024117.518252,0.50,0.249,7.14,NULL,337.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.395,8.20,0.316
456679,3087,2024-04-27 00:56:17.000,2024117.539086,0.50,0.248,7.02,NULL,230.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.396,7.62,0.315
456681,3087,2024-04-27 01:26:17.000,2024117.559919,0.50,0.231,6.86,NULL,190.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.369,8.20,0.293
456684,3087,2024-04-27 01:56:17.000,2024117.580752,0.50,0.235,6.82,NULL,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.378,7.62,0.299
456686,3087,2024-04-27 02:26:17.000,2024117.601586,0.50,0.230,7.06,NULL,346.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.372,7.03,0.293
456689,3087,2024-04-27 02:56:17.000,2024117.622419,0.50,0.236,6.67,NULL,255.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.378,6.45,0.300
456694,3087,2024-04-27 03:26:17.000,2024117.643252,0.50,0.217,6.35,NULL,9.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.351,6.45,0.276
456695,3087,2024-04-27 03:56:17.000,2024117.664086,0.50,0.224,6.32,NULL,255.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.355,9.38,0.284
456696,3087,2024-04-27 04:26:17.000,2024117.684919,0.50,0.201,6.63,NULL,100.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.324,7.03,0.256
456626,3087,2024-04-26 14:26:17.000,2024117.101586,0.50,0.551,7.23,NULL,48.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.873,9.38,0.700
456671,3087,2024-04-26 22:56:17.000,2024117.455752,0.50,0.302,7.02,NULL,282.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.487,8.79,0.384
456672,3087,2024-04-26 23:26:17.000,2024117.476586,0.50,0.298,7.02,NULL,193.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.481,7.62,0.379
456674,3087,2024-04-26 23:56:17.000,2024117.497419,0.50,0.279,6.70,NULL,354.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.446,8.20,0.354
456699,3087,2024-04-27 04:56:17.000,2024117.705752,0.50,0.223,6.28,NULL,331.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.360,9.96,0.283
456701,3087,2024-04-27 05:26:17.000,2024117.726586,0.50,0.193,6.67,NULL,224.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.313,10.55,0.246
456704,3087,2024-04-27 05:56:17.000,2024117.747419,0.50,0.210,6.35,NULL,108.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.341,6.45,0.267
456706,3087,2024-04-27 06:26:17.000,2024117.768252,0.50,0.216,2.07,NULL,263.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.384,7.62,0.274
456709,3087,2024-04-27 06:56:17.000,2024117.789086,0.50,0.209,2.14,NULL,162.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.337,8.20,0.266
456711,3087,2024-04-27 07:26:17.000,2024117.809919,0.50,0.176,6.00,NULL,213.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.287,6.45,0.224
456714,3087,2024-04-27 07:56:17.000,2024117.830752,0.50,0.189,2.02,NULL,54.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.339,8.20,0.240
456716,3087,2024-04-27 08:26:17.000,2024117.851586,0.50,0.186,6.00,NULL,187.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.285,8.20,0.237
456718,3087,2024-04-27 08:56:17.000,2024117.872419,0.50,0.177,5.77,NULL,87.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.268,7.03,0.225
456721,3087,2024-04-27 09:26:18.000,2024117.893264,0.50,0.190,2.27,NULL,47.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.338,7.03,0.241
456724,3087,2024-04-27 09:56:17.000,2024117.914086,0.50,0.187,6.22,NULL,47.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.300,6.45,0.237
456725,3087,2024-04-27 10:26:17.000,2024117.934919,0.50,0.192,6.38,NULL,220.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.287,7.62,0.244
456727,3087,2024-04-27 10:56:17.000,2024117.955752,0.50,0.183,6.42,NULL,336.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.294,7.03,0.233
456731,3087,2024-04-27 11:26:17.000,2024117.976586,0.50,0.205,6.38,NULL,72.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.325,8.79,0.260
456734,3087,2024-04-27 11:56:17.000,2024117.997419,0.50,0.202,2.17,NULL,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.359,5.86,0.257
456736,3087,2024-04-27 12:26:17.000,2024118.018252,0.50,0.183,8.28,NULL,129.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.285,9.38,0.232
456739,3087,2024-04-27 12:56:17.000,2024118.039086,0.50,0.195,10.81,NULL,51.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.299,9.96,0.247
456741,3087,2024-04-27 13:26:18.000,2024118.059931,0.50,0.208,5.29,NULL,17.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.341,9.96,0.265
456744,3087,2024-04-27 13:56:17.000,2024118.080752,0.50,0.215,6.56,NULL,314.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.353,7.03,0.274
456746,3087,2024-04-27 14:26:18.000,2024118.101597,0.50,0.241,2.25,NULL,29.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.426,7.03,0.306
456749,3087,2024-04-27 14:56:17.000,2024118.122419,0.50,0.249,2.24,NULL,237.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.441,6.45,0.317
456751,3087,2024-04-27 15:26:17.000,2024118.143252,0.50,0.229,6.38,NULL,274.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.356,8.79,0.291
456754,3087,2024-04-27 15:56:17.000,2024118.164086,0.50,0.216,6.78,NULL,65.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.341,8.79,0.275
456756,3087,2024-04-27 16:26:17.000,2024118.184919,0.50,0.298,2.47,NULL,355.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.526,5.86,0.379
456759,3087,2024-04-27 16:56:17.000,2024118.205752,0.50,0.271,2.67,NULL,339.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.474,5.86,0.344
456761,3087,2024-04-27 17:26:17.000,2024118.226586,0.50,0.208,2.63,NULL,98.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.336,7.62,0.265
